Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
NORTH: SHIFT E,No,04 - INVESTIGATIONS,OFFICER,2021-08-01,10345,2.84,2.84
NORTH: SHIFT E,No,04 - INVESTIGATIONS,OFFICER,2021-09-01,10346,2.64,2.53
NORTH: SHIFT E,No,04 - INVESTIGATIONS,OFFICER,2021-10-01,10347,1.41,1.39
NORTH: SHIFT E,No,04 - INVESTIGATIONS,OFFICER,2021-11-01,10348,2.72,2.64
NORTH: SHIFT E,No,04 - INVESTIGATIONS,OFFICER,2021-12-01,10349,2.25,2.11
NORTH: SHIFT E,No,04 - INVESTIGATIONS,OFFICER,2022-01-01,10350,2.64,2.31
NORTH: SHIFT E,No,04 - INVESTIGATIONS,OFFICER,2022-02-01,10351,3.56,2.35
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2018-07-01,10352,1.00,1.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2019-01-01,10353,1.00,1.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2019-06-01,10354,1.13,1.12
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2019-07-01,10355,1.70,1.70
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2019-08-01,10356,1.67,1.67
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2019-09-01,10357,2.25,2.25
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2019-10-01,10358,1.83,1.83
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2019-11-01,10359,1.01,1.01
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-02-01,10360,1.35,1.35
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-03-01,10361,1.20,1.20
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-04-01,10362,1.00,1.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-05-01,10363,1.00,1.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-07-01,10364,1.25,1.25
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-08-01,10365,1.25,1.25
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-09-01,10366,2.00,2.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-10-01,10367,1.00,1.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-11-01,10368,2.25,2.25
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2020-12-01,10369,2.64,2.64
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-01-01,10370,1.25,1.25
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-02-01,10371,2.15,1.62
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-03-01,10372,4.38,3.94
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-04-01,10373,1.34,1.34
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-05-01,10374,1.25,1.25
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-06-01,10375,2.83,1.17
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-07-01,10376,0.50,0.50
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-08-01,10377,4.23,3.78
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-09-01,10378,1.06,1.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-10-01,10379,2.25,2.25
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-11-01,10380,2.75,2.50
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2021-12-01,10381,1.13,1.09
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2022-01-01,10382,1.00,1.00
NORTH: SHIFT E,No,04 - INVESTIGATIONS,SGT,2022-02-01,10383,1.92,1.17
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2017-07-01,12701,7.13,7.13
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2017-08-01,12702,6.42,6.42
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2017-09-01,12703,8.25,8.25
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2017-10-01,12704,5.16,5.16
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2017-11-01,12705,5.69,5.69
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2017-12-01,12706,5.44,5.44
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-01-01,12707,5.70,5.70
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-02-01,12708,5.65,5.65
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-03-01,12709,5.45,4.97
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-04-01,12710,6.26,6.26
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-05-01,12711,6.25,6.25
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-06-01,12712,6.29,6.29
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-07-01,12713,6.92,6.92
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-08-01,12714,6.70,6.70
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-09-01,12715,6.72,6.72
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-10-01,12716,5.55,5.55
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-11-01,12717,5.31,5.31
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2018-12-01,12718,5.80,5.80
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2019-01-01,12719,5.31,5.31
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2019-02-01,12720,6.17,6.17
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2019-03-01,12721,6.88,6.88
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,,2019-04-01,12722,5.30,5.30
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-05-01,12723,4.75,4.75
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-06-01,12724,6.58,6.58
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-07-01,12725,6.13,6.13
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-08-01,12726,6.92,6.79
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-09-01,12727,5.71,5.29
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-10-01,12728,5.54,5.54
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-11-01,12729,6.00,6.00
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-12-01,12730,5.25,5.25
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2020-01-01,12731,6.17,6.17
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2020-02-01,12732,5.93,5.93
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2020-03-01,12733,4.77,4.77
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-01-01,12734,4.75,4.75
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-04-01,12735,4.92,4.92
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-05-01,12736,5.00,4.86
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-06-01,12737,5.33,5.33
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-07-01,12738,5.67,5.67
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-08-01,12739,6.75,6.75
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-10-01,12740,5.05,5.05
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-11-01,12741,5.04,5.04
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2021-12-01,12742,4.89,4.86
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2022-01-01,12743,5.00,5.00
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,OFFICER,2022-02-01,12744,4.94,4.94
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,SGT,2020-01-01,12745,5.50,5.50
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,SGT,2021-10-01,12746,5.25,5.25
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,SGT,2021-11-01,12747,4.89,4.89
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,SGT,2021-12-01,12748,5.00,5.00
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,SGT,2022-01-01,12749,4.82,4.82
NORTH: SHIFT E,No,05 - REIMBURSABLE/REVENUE,SGT,2022-02-01,12750,4.57,4.57
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2017-07-01,18601,5.90,5.40
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2017-08-01,18603,5.93,5.83
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2017-09-01,18605,6.47,6.17
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2017-10-01,18607,5.35,5.35
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2017-11-01,18609,5.11,4.80
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2017-12-01,18611,6.43,6.35
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-01-01,18613,6.79,6.60
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-02-01,18615,7.53,7.41
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-03-01,18617,6.21,6.10
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-04-01,18619,6.35,6.28
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-05-01,18621,7.85,7.56
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-06-01,18623,7.11,7.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-07-01,18625,6.84,6.77
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-08-01,18627,7.78,7.78
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-09-01,18629,7.74,7.58
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-10-01,18631,6.85,6.87
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-11-01,18633,5.01,5.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2018-12-01,18635,5.48,5.15
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2019-01-01,18637,6.63,6.55
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2019-02-01,18639,6.31,6.31
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2019-03-01,18641,7.01,7.01
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,,2019-04-01,18643,6.21,6.11
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-05-01,18645,6.31,6.31
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-06-01,18647,6.47,6.47
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-07-01,18649,5.75,6.67
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-08-01,18651,7.16,7.59
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-09-01,18653,6.99,6.99
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-10-01,18655,6.39,6.39
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-11-01,18657,2.29,2.14
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-12-01,18659,7.41,7.41
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-01-01,18661,7.81,7.81
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-02-01,18663,5.43,5.43
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-03-01,18665,6.64,6.64
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-04-01,18667,4.00,3.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-05-01,18669,7.00,7.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-06-01,18671,2.00,2.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-08-01,18675,10.25,10.25
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-09-01,18676,5.75,5.75
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-10-01,18678,4.75,4.75
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-11-01,18680,2.33,2.33
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-12-01,18682,7.50,7.50
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-01-01,18684,8.83,8.83
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-02-01,18686,7.25,6.44
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-03-01,18689,6.50,6.15
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-04-01,18690,5.96,5.73
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-05-01,18692,6.74,6.74
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-06-01,18694,7.11,6.31
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-07-01,18696,7.85,7.85
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-08-01,18698,8.00,8.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-09-01,18700,6.85,6.77
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-10-01,18702,7.38,7.06
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-11-01,18704,2.92,2.31
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2021-12-01,18706,6.50,6.50
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2022-01-01,18708,7.50,6.84
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2022-02-01,18710,6.15,5.58
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2017-07-01,18712,1.70,1.75
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2017-11-01,18713,9.00,7.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2018-07-01,18720,4.00,4.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2018-12-01,18727,10.00,10.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-01-01,18728,4.00,4.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-05-01,18730,4.06,3.56
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-06-01,18732,6.00,6.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-07-01,18734,3.00,3.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-08-01,18736,4.00,3.25
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-09-01,18738,4.00,1.75
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-10-01,18740,7.50,7.50
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-11-01,18742,1.80,1.30
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-12-01,18744,1.50,1.50
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-01-01,18746,4.05,3.20
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-02-01,18748,3.00,2.10
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-03-01,18750,3.75,3.75
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-04-01,18752,3.78,2.72
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-05-01,18754,3.58,2.74
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-07-01,18756,2.13,1.71
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-10-01,18760,1.00,1.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-11-01,18762,1.00,1.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-12-01,18764,1.75,1.75
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-01-01,18766,2.88,2.71
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-02-01,18768,1.00,1.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-03-01,18770,4.00,2.88
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-04-01,18772,9.80,8.70
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-05-01,18774,4.04,3.79
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-07-01,18777,2.03,1.32
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-09-01,18780,5.40,5.40
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-10-01,18782,1.33,1.33
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2021-11-01,18784,1.00,1.00
NORTH: SHIFT E,No,07 - SPECIAL TRACKING - FUNDED,SGT,2022-01-01,18787,4.00,4.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-09-01,22573,7.28,7.28
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-10-01,22574,8.50,8.50
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-11-01,22575,7.88,7.70
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-12-01,22576,6.17,6.17
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-01-01,22577,9.38,9.38
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-06-01,22578,6.67,6.68
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-07-01,22579,5.25,5.25
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-08-01,22580,10.00,10.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-09-01,22581,7.00,7.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-10-01,22582,6.83,6.83
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-11-01,22583,4.63,4.63
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2019-01-01,22584,8.50,8.50
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,,2019-03-01,22585,7.83,7.83
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2019-05-01,22586,9.00,9.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2019-06-01,22587,9.00,9.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2019-08-01,22588,4.15,4.06
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-05-01,22589,4.74,6.47
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-06-01,22590,6.27,8.35
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-07-01,22592,5.36,4.63
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-08-01,22594,8.07,8.07
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-09-01,22596,8.18,8.03
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-10-01,22598,9.55,9.55
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-11-01,22600,9.32,9.25
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2021-01-01,22601,7.45,7.38
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2021-04-01,22602,3.82,3.01
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2021-05-01,22603,2.00,2.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2021-06-01,22604,3.67,1.83
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2021-11-01,22605,4.00,4.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2019-05-01,22606,7.75,7.75
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2019-06-01,22607,12.00,12.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2019-08-01,22608,9.10,9.10
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2019-09-01,22609,10.34,10.34
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2019-10-01,22610,5.00,5.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-05-01,22611,5.76,8.19
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-06-01,22612,6.58,8.45
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-07-01,22614,5.78,4.11
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-09-01,22617,11.33,11.33
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-10-01,22618,10.00,10.00
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-11-01,22619,9.54,9.54
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2021-01-01,22620,6.00,4.78
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2021-02-01,22621,5.50,5.50
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2021-04-01,22622,3.31,2.86
NORTH: SHIFT E,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2021-05-01,22623,4.00,0.33
NORTH: SHIFT E,No,09  - TRAINING,,2017-08-01,24033,5.00,5.00
NORTH: SHIFT E,No,09  - TRAINING,,2018-01-01,24036,4.00,0.67
NORTH: SHIFT E,No,09  - TRAINING,,2018-05-01,24039,9.00,9.00
NORTH: SHIFT E,No,09  - TRAINING,,2018-08-01,24041,7.03,7.04
NORTH: SHIFT E,No,09  - TRAINING,,2018-09-01,24043,10.29,10.29
NORTH: SHIFT E,No,09  - TRAINING,,2018-12-01,24045,2.83,0.83
NORTH: SHIFT E,No,09  - TRAINING,,2019-04-01,24047,10.00,10.00
NORTH: SHIFT E,No,09  - TRAINING,OFFICER,2019-07-01,24050,4.00,1.17
NORTH: SHIFT E,No,09  - TRAINING,OFFICER,2019-08-01,24051,7.00,7.00
NORTH: SHIFT E,No,09  - TRAINING,OFFICER,2019-09-01,24052,4.00,1.50
NORTH: SHIFT E,No,09  - TRAINING,OFFICER,2019-10-01,24053,5.00,5.00
NORTH: SHIFT E,No,09  - TRAINING,OFFICER,2021-04-01,24054,4.00,4.00
NORTH: SHIFT E,No,09  - TRAINING,OFFICER,2021-05-01,24055,5.00,5.00
NORTH: SHIFT E,No,09  - TRAINING,OFFICER,2021-12-01,24057,3.20,3.25
NORTH: SHIFT E,No,09  - TRAINING,SGT,2020-01-01,24058,4.00,4.00
NORTH: SHIFT E,No,09  - TRAINING,SGT,2021-04-01,24059,3.25,3.25
NORTH: SHIFT E,No,09  - TRAINING,SGT,2021-10-01,24061,10.00,10.00
NORTH: SHIFT E,No,10 - GRANTS,,2017-07-01,24984,4.50,4.50
NORTH: SHIFT E,No,10 - GRANTS,,2018-06-01,24985,8.50,8.50
NORTH: SHIFT E,No,10 - GRANTS,,2018-07-01,24986,6.75,6.75
NORTH: SHIFT E,No,10 - GRANTS,,2018-09-01,24987,8.00,8.00
NORTH: SHIFT E,Yes,,OFFICER,2021-01-01,851,1.10,1.10
NORTH: SHIFT E,Yes,,OFFICER,2021-02-01,852,1.58,1.50
NORTH: SHIFT E,Yes,,OFFICER,2021-06-01,858,10.00,10.00
NORTH: SHIFT E,Yes,,OFFICER,2021-07-01,860,7.00,7.00
NORTH: SHIFT E,Yes,,SGT,2021-01-01,870,2.08,1.08
NORTH: SHIFT E,Yes,,SGT,2021-02-01,871,2.00,2.00
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-07-01,18602,7.78,7.78
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-08-01,18604,7.89,7.89
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-09-01,18606,8.41,8.41
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-10-01,18608,8.41,8.41
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-11-01,18610,7.99,7.98
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-12-01,18612,7.50,7.50
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-01-01,18614,8.25,8.25
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-02-01,18616,8.16,8.16
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-03-01,18618,8.29,8.29
NORTH: SHIFT E,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-04-01,18620,8.74,8.73
